company,title,salary,location,submit date,start date
ACRO SERVICE CORPORATION,INDUSTRIAL ENGINEER 3,"90,000","MILFORD, MI",08/07/2019,08/12/2019
ACRO SERVICE CORPORATION,INVESTMENT OPS,"69,000","FAIRFAX, VA",04/29/2021,10/01/2021
ACRO SERVICE CORPORATION,IT PROJECT MANAGER,"96,922","LIVONIA, MI",09/27/2019,12/16/2019
ACRO SERVICE CORPORATION,LOGISTICS COORDINATOR,"56,000","WAYNE, NJ",03/05/2019,09/04/2019
ACRO SERVICE CORPORATION,LOGISTICS COORDINATOR,"58,000","WAYNE, NJ",03/05/2019,09/04/2019
ACRO SERVICE CORPORATION,MANUFACTURING ENGINEER,"60,000","DAVENPORT, IA",03/05/2019,09/04/2019
ACRO SERVICE CORPORATION,MANUFACTURING ENGINEER,"95,680","EAST MOLINE, IL",08/17/2021,10/01/2021
ACRO SERVICE CORPORATION,MANUFACTURING ENGINEER ASSEMBLY,"67,660","EAST MOLINE, IL",03/05/2019,09/04/2019
ACRO SERVICE CORPORATION,MANUFACTURING ENGINEER I,"62,400","CLEARWATER, FL",04/22/2022,10/01/2022
ACRO SERVICE CORPORATION,MECHANICAL ENGINEER,"67,360","WATERLOO, IA",03/05/2019,09/04/2019
ACRO SERVICE CORPORATION,METHODS & TOOLS ANALYST,"58,160","CEDAR FALLS, IA",04/16/2020,05/10/2020
ACRO SERVICE CORPORATION,METHODS & TOOLS ANALYST,"58,160","CEDAR FALLS, IA",04/22/2020,05/07/2020
ACRO SERVICE CORPORATION,METHODS AND TOOLS ANALYST,"56,360","CEDAR FALLS, IA",03/05/2019,09/04/2019
ACRO SERVICE CORPORATION,POWERTRAIN DESIGNER,"60,560","LIVONIA, MI",03/06/2017,04/29/2017
ACRO SERVICE CORPORATION,PROCUREMENT OPERATIONS ANALYST,"82,680","WAYNE, NJ",10/19/2021,10/25/2021
ACRO SERVICE CORPORATION,PRODUCT ENGINEER,"73,120","DEARBORN, MI",10/06/2020,10/15/2020
ACRO SERVICE CORPORATION,PRODUCT ENGINEER,"79,380","WARREN, MI",02/26/2021,03/10/2021
ACRO SERVICE CORPORATION,PRODUCT ENGINEER,"80,000","DEARBORN, MI",11/18/2019,01/01/2020
ACRO SERVICE CORPORATION,PRODUCT ENGINEER,"80,000","DEARBORN, MI",11/18/2019,01/01/2020
ACRO SERVICE CORPORATION,PRODUCT ENGINEER,"80,000","DEARBORN, MI",03/08/2019,09/07/2019
ACRO SERVICE CORPORATION,PRODUCT ENGINEER,"81,280","DEARBORN, MI",06/04/2019,09/19/2019
ACRO SERVICE CORPORATION,PRODUCT ENGINEER,"71,198","EAST MOLINE, IL",10/23/2019,10/30/2019
ACRO SERVICE CORPORATION,PRODUCT ENGINEER - BODY,"88,920","FLAT ROCK, MI",10/19/2015,11/02/2015
ACRO SERVICE CORPORATION,PRODUCT ENGINEER BODY,"81,280","DEARBORN, MI",11/18/2019,12/31/2019
ACRO SERVICE CORPORATION,PRODUCT ENGINEER POWERTRAIN,"80,000","DEARBORN, MI",03/16/2017,09/15/2017
ACRO SERVICE CORPORATION,PRODUCT ENGINEER POWERTRAIN,"84,500","DEARBORN, MI",03/16/2017,09/15/2017
ACRO SERVICE CORPORATION,PRODUCT ENGINEER-ACTIVE SAFETY SUBSYSTEM VALIDATION ENGINEER,"80,000","WARREN, MI",03/16/2017,09/15/2017
ACRO SERVICE CORPORATION,PRODUCT ENGINEER-SAFETY SUBSYSTEM VALIDATION ENGINEER,"82,000","WARREN, MI",03/05/2018,09/04/2018
ACRO SERVICE CORPORATION,PRODUCT ENGINEERING - ELECTRICAL ENGINEER 3-PE,"84,000","WARREN, MI",03/16/2017,09/15/2017
ACRO SERVICE CORPORATION,PRODUCT ENGINEERING - ENGINEER 4,"72,500","MILFORD, MI",03/06/2018,09/05/2018
ACRO SERVICE CORPORATION,PRODUCT ENGINEERING - VALIDATION ENGINEER 3A,"66,000","WARREN, MI",03/16/2017,09/15/2017
ACRO SERVICE CORPORATION,PROGRAMMER  IS ANALYST PRICING DATA ANALYST,"81,600","FRANKLIN, TN",03/16/2017,09/15/2017
ACRO SERVICE CORPORATION,PROGRAMMER ANALYST,"128,960","ALBUQUERQUE, NM",09/15/2021,12/04/2021
ACRO SERVICE CORPORATION,PROGRAMMER ANALYST JAVA APPLICATION,"110,000","ALBUQUERQUE, NM",07/17/2018,12/05/2018
ACRO SERVICE CORPORATION,PROGRAMMER CONTROLS,"80,000","DEARBORN, MI",03/16/2017,09/15/2017
ACRO SERVICE CORPORATION,PROGRAMMER IS ANALYST,"83,200","FRANKLIN, TN",03/16/2016,09/15/2016
ACRO SERVICE CORPORATION,PROJECT ENGINEER,"80,000","WARREN, MI",05/24/2021,10/01/2021
ACRO SERVICE CORPORATION,PROTOTYPE ENGINEER,"92,000","ANN ARBOR, MI",03/16/2017,09/15/2017
ACRO SERVICE CORPORATION,PURCHASING PLATFORM COORDINATOR,"77,160","SOUTHFIELD, MI",04/23/2020,10/01/2020
ACRO SERVICE CORPORATION,QUALITY ENGINEER,"56,000","DAVENPORT, IA",03/07/2018,09/06/2018
ACRO SERVICE CORPORATION,QUALITY ENGINEER 1,"60,000","EAST MOLINE, IL",03/07/2019,09/06/2019
ACRO SERVICE CORPORATION,QUALITY RELIABILITY ENGINEER,"78,020","DEARBORN, MI",06/01/2021,10/01/2021
ACRO SERVICE CORPORATION,RESEARCH SCIENTIST,"86,360","ANN ARBOR, MI",08/26/2021,10/01/2021
ACRO SERVICE CORPORATION,RESEARCH SCIENTIST,"92,000","ANN ARBOR, MI",03/05/2019,09/04/2019
ACRO SERVICE CORPORATION,SENIOR .NET CONSULTANT,"136,000","CHARLOTTESVILLE, VA",07/08/2019,07/22/2019
ACRO SERVICE CORPORATION,SENIOR CONSULTANT TECHNICAL LEAD,"131,040","ALBUQUERQUE, NM",04/10/2018,09/21/2018
ACRO SERVICE CORPORATION,SOFTWARE DEVELOPER III,"90,000","GALESBURG, MI",03/07/2018,09/06/2018
ACRO SERVICE CORPORATION,SOFTWARE ENGINEER CONTROLS,"76,000","DEARBORN, MI",03/16/2017,09/15/2017
ACRO SERVICE CORPORATION,SOFTWARE ENGINEER CONTROLS,"78,000","DEARBORN, MI",03/05/2018,09/04/2018
ACRO SERVICE CORPORATION,SOFTWARE ENGINEER CONTROLS,"102,000","DEARBORN, MI",01/14/2020,01/21/2020
ACRO SERVICE CORPORATION,SOFTWARE ENGINEER CONTROLS,"102,000","DEARBORN, MI",01/14/2020,01/21/2020
ACRO SERVICE CORPORATION,SOFTWARE ENGINEER II,"113,547","MILAN, IL",04/14/2022,10/01/2022
ACRO SERVICE CORPORATION,SOURCING LEADER,"76,740","WESTBOROUGH, MA",03/05/2019,09/04/2019
ACRO SERVICE CORPORATION,SPECIFICATION ANALYST,"55,000","MOLINE, IL",05/19/2020,10/01/2020
ACRO SERVICE CORPORATION,SR. SOFTWARE ENGINEER DEVELOPER,"78,000","LIVONIA, MI",05/02/2018,09/28/2018
ACRO SERVICE CORPORATION,SR. SOFTWARE ENGINEER DEVELOPER,"92,285","LIVONIA, MI",07/14/2021,09/27/2021
ACRO SERVICE CORPORATION,SUPPLIER QUALITY ENGINEER,"70,000","SOUTHFIELD, MI",04/14/2020,10/01/2020
ACRO SERVICE CORPORATION,SUPPLY MANAGEMENT SPECIALIST,"56,000","WATERLOO, IA",03/05/2019,09/04/2019
ACRO SERVICE CORPORATION,SUPPLY MANAGEMENT SPECIALIST,"56,000","WATERLOO, IA",03/05/2019,09/04/2019
ACRO SERVICE CORPORATION,SUPPLY MANAGEMENT SPECIALIST III,"78,541","WATERLOO, IA",04/11/2022,10/01/2022
ACRO SERVICE CORPORATION,SYSTEMS ENGINEER CALIBRATION,"97,660","DEARBORN, MI",05/06/2021,08/08/2021
ACRO SERVICE CORPORATION,SYSTEMS ENGINEER CALIBRATION,"97,660","DEARBORN, MI",05/06/2021,08/08/2021
ACRO SERVICE CORPORATION,TACTICAL QUALITY ENGINEER,"77,958","WATERLOO, IA",10/23/2019,10/30/2019
ACRO SERVICE CORPORATION,VSAS LEAD ENGINEER 3,"96,000","PONTIAC, MI",01/14/2019,03/15/2019
ACTIA CORPORATION,BATTERY SYSTEMS ENGINEER,"85,000","ELKHART, IN",03/23/2020,04/13/2020
ACTIA CORPORATION,PROGRAMMER,"37,939","ELKHART, IN",03/04/2016,09/03/2016
ACTIA CORPORATION,SOFTWARE ENGINEER,"54,618","ELKHART, IN",06/03/2019,09/03/2019
AGGREKO LLC,BATTERY SYSTEMS ENGINEER,"81,994","AUSTIN, TX",01/08/2020,01/17/2020
AGGREKO LLC,CONTINUOUS IMPROVEMENT ENGINEER,"77,393","AUSTIN, TX",11/20/2020,12/07/2020
AGGREKO LLC,DATA ANALYST,"70,346","AUSTIN, TX",03/23/2022,09/08/2022
AGGREKO LLC,DESIGN ENGINEER,"92,040","AUSTIN, TX",03/23/2022,09/04/2022
AGGREKO LLC,HEAD OF PROJECT ENGINEERING,"114,883","AUSTIN, TX",01/09/2020,01/15/2020
AGGREKO LLC,HR PROJECTS MANAGER,"82,472","HOUSTON, TX",02/15/2017,02/17/2017
AGGREKO LLC,INSTRUCTIONAL DESIGN SPECIALIST,"55,000","HOUSTON, TX",02/17/2015,08/10/2015
AGGREKO LLC,POSITION TECHNICAL SPECIALIST II,"80,850","CEDAR HILL, TX",03/30/2021,09/18/2021
AGGREKO LLC,SENIOR PROCESS ENGINEER,"115,000","PEARLAND, TX",11/04/2014,11/15/2014
AGGREKO LLC,SENIOR PROCESS ENGINEER,"115,000","PEARLAND, TX",11/14/2014,11/15/2014
AGGREKO LLC,"SPECIALIST - DATA INSIGHT, AI & ANALYTICS","71,094","AUSTIN, TX",03/25/2021,09/21/2021
AGGREKO LLC,TELEMETRY CONNECTIVITY SPECIALIST,"66,414","NEW IBERIA, LA",01/26/2022,05/11/2022
AGGREKO LLC,TELEMETRY CONNECTIVITY SPECIALIST,"66,539","NEW IBERIA, LA",03/29/2021,09/16/2021
AGGREKO LLC,VP OPERATIONS,"165,069","AUSTIN, TX",01/06/2020,01/09/2020
ALBEMARLE CORPORATION,BATTERY FORMULATION ENGINEER,"95,000","KINGS MOUNTAIN, NC",04/29/2020,08/01/2020
ALBEMARLE CORPORATION,BUSINESS DEVELOPER,"65,000","BATON ROUGE, LA",07/15/2016,10/01/2016
ALBEMARLE CORPORATION,LITHIUM AND ADVANCED MATERIAL BUSINESS DEVELOPER,"65,000","CHARLOTTE, NC",02/23/2017,04/01/2017
ALBEMARLE CORPORATION,PROCESS DEVELOPMENT ENGINEER,"115,000","KINGS MOUNTAIN, NC",02/15/2022,02/28/2022
ALBEMARLE CORPORATION,TECHNICAL SERVICE ADVISOR,"172,128","HOUSTON, TX",10/25/2019,01/23/2020
ALBEMARLE CORPORATION,TECHNICAL SERVICE ENGINEER,"125,000","HOUSTON, TX",01/12/2017,01/23/2017
ALBEMARLE CORPORATION,VICE PRESIDENT OF ENGINEERING AND PROJECT EXECUTION,"283,100","CHARLOTTE, NC",03/23/2019,08/01/2019
ALBEMARLE CORPORATION,"VICE PRESIDENT, ENGINEERING AND PROJECT EXECUTION","401,830","CHARLOTTE, NC",04/29/2020,08/01/2020
ALTAIR PRODUCTDESIGN INC,ADAS SIL VALIDATION ENGINEER,"80,060","AUBURN HILLS, MI",10/05/2021,10/12/2021
ALTAIR PRODUCTDESIGN INC,ADVANCE VEHICLE ENGINEER - BODY,"101,120","AUBURN HILLS, MI",03/04/2019,08/25/2019
ALTAIR PRODUCTDESIGN INC,ADVANCED DESIGN INTEGRITY & PACKAGING ENGINEER,"77,960","AUBURN HILLS, MI",01/17/2018,04/01/2018
ALTAIR PRODUCTDESIGN INC,ADVANCED SUPPLIER QUALITY ENGINEER,"68,800","AUBURN HILLS, MI",02/11/2015,08/10/2015
ALTAIR PRODUCTDESIGN INC,ADVANCED VEHICLE ENGINEER,"77,960","AUBURN HILLS, MI",03/06/2018,04/01/2018
ALTAIR PRODUCTDESIGN INC,ADVANCED VEHICLE ENGINEER,"78,040","AUBURN HILLS, MI",04/01/2020,04/08/2020
ALTAIR PRODUCTDESIGN INC,ADVANCED VEHICLE ENGINEER,"92,180","AUBURN HILLS, MI",04/01/2020,04/08/2020
ALTAIR PRODUCTDESIGN INC,ADVANCED VEHICLE ENGINEER,"100,000","AUBURN HILLS, MI",02/13/2019,03/04/2019
ALTAIR PRODUCTDESIGN INC,ADVANCED VEHICLE ENGINEER - BODY,"78,040","AUBURN HILLS, MI",04/01/2020,04/08/2020
ALTAIR PRODUCTDESIGN INC,AERO THERMAL ENGINEER,"76,000","AUBURN HILLS, MI",02/09/2015,08/05/2015
ALTAIR PRODUCTDESIGN INC,AERO THERMAL ENGINEER,"86,000","AUBURN HILLS, MI",03/04/2019,08/08/2019
ALTAIR PRODUCTDESIGN INC,AERODYNAMICS ENGINEER,"64,300","ANN ARBOR, MI",04/23/2021,10/01/2021
ALTAIR PRODUCTDESIGN INC,AERODYNAMICS ENGINEER,"78,980","ANN ARBOR, MI",04/23/2021,10/01/2021
ALTAIR PRODUCTDESIGN INC,AIR FILTER ENGINEER,"79,580","AUBURN HILLS, MI",03/14/2019,03/25/2019
ALTAIR PRODUCTDESIGN INC,AIRBAG PRODUCT ENGINEER,"65,000","AUBURN HILLS, MI",03/02/2015,09/01/2015
ALTAIR PRODUCTDESIGN INC,AIRBAG PRODUCT ENGINEER,"71,000","AUBURN HILLS, MI",03/02/2015,09/01/2015
ALTAIR PRODUCTDESIGN INC,AIRBAG PRODUCT ENGINEER,"71,000","AUBURN HILLS, MI",03/02/2015,09/01/2015
ALTAIR PRODUCTDESIGN INC,ALGORITHM DEVELOPMENT ENGINEER,"80,000","FARMINGTON HILLS, MI",02/19/2019,08/15/2019
ALTAIR PRODUCTDESIGN INC,ANALYST,"72,000","DETROIT, MI",02/18/2016,08/13/2016
ALTAIR PRODUCTDESIGN INC,ANALYST CRASH & SAFETY,"86,680","DEARBORN, MI",03/13/2019,09/01/2019
ALTAIR PRODUCTDESIGN INC,ANALYST CRASH AND SAFETY,"71,000","DEARBORN, MI",10/07/2019,10/21/2019
ALTAIR PRODUCTDESIGN INC,ANALYST GENERAL ENGINEERING,"79,440","DEARBORN, MI",03/12/2019,08/08/2019
ALTAIR PRODUCTDESIGN INC,ANALYST GENERAL ENGINEERING,"86,500","DEARBORN, MI",10/07/2019,10/21/2019
ALTAIR PRODUCTDESIGN INC,ANALYST GENERAL PROFESSIONAL,"65,740","DEARBORN, MI",03/30/2020,08/20/2020
ALTAIR PRODUCTDESIGN INC,ANALYST GENERAL PROFESSIONAL,"78,040","DEARBORN, MI",03/31/2020,08/20/2020
ALTAIR PRODUCTDESIGN INC,ANALYST GENERAL PROFESSIONAL,"78,040","DEARBORN, MI",04/03/2020,04/08/2020
ALTAIR PRODUCTDESIGN INC,ANALYST GENERAL PROFESSIONAL,"78,040","DEARBORN, MI",04/01/2020,08/20/2020
ALTAIR PRODUCTDESIGN INC,ANALYST GENERAL PROFESSIONAL,"87,060","DEARBORN, MI",01/23/2020,07/03/2020
ALTAIR PRODUCTDESIGN INC,"ANALYST, CRASH AND SAFETY","78,040","DEARBORN, MI",04/14/2020,04/25/2020
ALTAIR PRODUCTDESIGN INC,"ANALYST, CRASH AND SAFETY","82,000","DEARBORN, MI",11/25/2019,01/06/2020
ALTAIR PRODUCTDESIGN INC,"ANALYST, CRASH AND SAFETY","83,020","DEARBORN, MI",03/10/2020,08/20/2020
ALTAIR PRODUCTDESIGN INC,ANALYTICAL ENGINEER,"78,000","HAMTRAMCK, MI",02/19/2019,08/15/2019
ALTAIR PRODUCTDESIGN INC,ANALYTICAL ENGINEER,"78,000","DETROIT, MI",02/14/2018,08/13/2018
ALTAIR PRODUCTDESIGN INC,ANALYTICAL ENGINEER,"80,340","DETROIT, MI",11/06/2019,01/01/2020
ALTAIR PRODUCTDESIGN INC,ANALYTICS SCIENTIST,"85,220","DEARBORN, MI",03/19/2018,09/10/2018
ALTAIR PRODUCTDESIGN INC,ANTENNA DESIGN RELEASE ENGINEER  PACKAGING,"94,480","DEARBORN, MI",12/17/2021,01/04/2022
ALTAIR PRODUCTDESIGN INC,APPLICATION ENGINEER,"67,000","FARMINGTON HILLS, MI",03/19/2015,09/15/2015
ALTAIR PRODUCTDESIGN INC,"APPLICATION ENGINEER, PTI COOLING","75,300","DEARBORN, MI",02/22/2018,08/13/2018
ALTAIR PRODUCTDESIGN INC,APPLICATIONS ENGINEER GENERAL,"67,000","ALLEN PARK, MI",02/27/2019,08/20/2019
ALTAIR PRODUCTDESIGN INC,APPLICATIONS ENGINEER GENERAL,"93,520","DEARBORN, MI",12/11/2020,04/30/2021
ALTAIR PRODUCTDESIGN INC,AUDIO TEST ENGINEER,"71,000","FARMINGTON HILLS, MI",02/10/2015,08/05/2015
ALTAIR PRODUCTDESIGN INC,AUTO CONTROLS ALGORITHM ENGINEER,"90,000","MILFORD, MI",01/07/2015,01/26/2015
ALTAIR PRODUCTDESIGN INC,AUTOMATION ENGINEER GENERAL,"80,800","DEARBORN, MI",01/14/2022,01/21/2022
ALTAIR PRODUCTDESIGN INC,AUTOMATION ENGINEER GENERAL,"96,000","DEARBORN, MI",12/11/2018,03/26/2019
ALTAIR PRODUCTDESIGN INC,AUTOMOTIVE CONTROLS ALGORITHM ENGINEER,"70,000","MILFORD, MI",02/21/2017,08/20/2017
ALTAIR PRODUCTDESIGN INC,AUTOMOTIVE CONTROLS ALGORITHM ENGINEER,"80,000","MILFORD, MI",10/06/2014,11/03/2014
ALTAIR PRODUCTDESIGN INC,AUTOMOTIVE CONTROLS ALGORITHM ENGINEER,"80,000","MILFORD, MI",10/06/2014,11/03/2014
ALTAIR PRODUCTDESIGN INC,AUTOMOTIVE CONTROLS ALGORITHM ENGINEER,"92,380","MILFORD, MI",02/07/2018,08/03/2018
ALTAIR PRODUCTDESIGN INC,AUTOMOTIVE CONTROLS ALGORITHM ENGINEER 1,"74,000","MILFORD, MI",02/14/2018,08/13/2018
ALTAIR PRODUCTDESIGN INC,BIW UPPER STRUCTURES ENGINEER,"78,000","WARREN, MI",06/25/2018,11/29/2018
ALTAIR PRODUCTDESIGN INC,BODY COMPONENT ENGINEER,"63,880","AUBURN HILLS, MI",04/01/2020,04/08/2020
ALTAIR PRODUCTDESIGN INC,BODY COMPONENT ENGINEER,"72,000","AUBURN HILLS, MI",03/04/2019,08/25/2019
ALTAIR PRODUCTDESIGN INC,BODY COMPONENT ENGINEER,"72,000","AUBURN HILLS, MI",02/28/2019,08/20/2019
ALTAIR PRODUCTDESIGN INC,BODY COMPONENT ENGINEER,"74,020","AUBURN HILLS, MI",09/03/2019,10/14/2019
ALTAIR PRODUCTDESIGN INC,BODY COMPONENT ENGINEER,"75,460","AUBURN HILLS, MI",02/20/2019,08/20/2019
ALTAIR PRODUCTDESIGN INC,BODY COMPONENT ENGINEER,"76,700","AUBURN HILLS, MI",02/16/2017,08/15/2017
ALTAIR PRODUCTDESIGN INC,BODY COMPONENT ENGINEER,"77,000","AUBURN HILLS, MI",02/19/2019,08/15/2019
ALTAIR PRODUCTDESIGN INC,BODY COMPONENT ENGINEER,"77,520","AUBURN HILLS, MI",03/04/2019,08/20/2019
ALTAIR PRODUCTDESIGN INC,BODY COMPONENT ENGINEER,"78,040","AUBURN HILLS, MI",04/01/2020,04/08/2020
ALTAIR PRODUCTDESIGN INC,BODY COMPONENT ENGINEER,"78,040","AUBURN HILLS, MI",04/01/2020,04/08/2020
ALTAIR PRODUCTDESIGN INC,BODY COMPONENT ENGINEER,"78,040","AUBURN HILLS, MI",04/01/2020,04/08/2020
ALTAIR PRODUCTDESIGN INC,BODY COMPONENT ENGINEER,"78,040","AUBURN HILLS, MI",04/01/2020,04/08/2020
ALTAIR PRODUCTDESIGN INC,BODY COMPONENT ENGINEER,"78,040","AUBURN HILLS, MI",04/01/2020,04/08/2020
ALTAIR PRODUCTDESIGN INC,BODY COMPONENT ENGINEER,"78,040","AUBURN HILLS, MI",04/01/2020,04/08/2020
ALTAIR PRODUCTDESIGN INC,BODY COMPONENT ENGINEER,"79,380","AUBURN HILLS, MI",04/22/2021,10/15/2021
ALTAIR PRODUCTDESIGN INC,BODY COMPONENT ENGINEER,"80,000","AUBURN HILLS, MI",05/11/2018,11/02/2018
ALTAIR PRODUCTDESIGN INC,BODY COMPONENT ENGINEER,"80,000","AUBURN HILLS, MI",05/11/2018,11/06/2018
ALTAIR PRODUCTDESIGN INC,BODY COMPONENT ENGINEER,"82,400","AUBURN HILLS, MI",10/18/2018,12/25/2018
ALTAIR PRODUCTDESIGN INC,BODY COMPONENT ENGINEER,"84,500","AUBURN HILLS, MI",06/26/2019,12/25/2019
ALTAIR PRODUCTDESIGN INC,BODY COMPONENT ENGINEER,"86,000","AUBURN HILLS, MI",10/01/2018,10/15/2018
ALTAIR PRODUCTDESIGN INC,BODY COMPONENT ENGINEER,"87,500","AUBURN HILLS, MI",01/15/2019,01/28/2019
ALTAIR PRODUCTDESIGN INC,BODY COMPONENT ENGINEER,"87,500","AUBURN HILLS, MI",11/13/2019,12/30/2019
ALTAIR PRODUCTDESIGN INC,BODY COMPONENT ENGINEER,"92,000","AUBURN HILLS, MI",08/19/2018,08/27/2018
ALTAIR PRODUCTDESIGN INC,BODY COMPONENT ENGINEER,"93,000","AUBURN HILLS, MI",10/28/2019,11/12/2019
ALTAIR PRODUCTDESIGN INC,BODY COMPONENT ENGINEER,"73,827","AUBURN HILLS, MI",03/06/2020,09/01/2020
ALTAIR PRODUCTDESIGN INC,BODY DESIGN ENGINEER,"77,440","SALINE, MI",04/07/2021,05/03/2021
ALTAIR PRODUCTDESIGN INC,BODY DESIGN ENGINEER,"77,440","SALINE, MI",04/08/2021,04/19/2021
ALTAIR PRODUCTDESIGN INC,BODY EXTERIOR - PVT ENGINEER,"73,220","CHICAGO, IL",12/23/2020,01/04/2021
ALTAIR PRODUCTDESIGN INC,BODY PRODUCT ENGINEER,"75,300","WAYNE, MI",02/20/2018,08/05/2018
ALTAIR PRODUCTDESIGN INC,BODY PRODUCT ENGINEER,"79,380","WAYNE, MI",02/18/2021,08/05/2021
ALTAIR PRODUCTDESIGN INC,BODY PROJECT ENGINEER,"68,000","WAYNE, MI",02/09/2015,08/05/2015
ALTAIR PRODUCTDESIGN INC,BUSINESS INTELLIGENCE ANALYST,"71,000","NAPERVILLE, IL",02/25/2019,08/20/2019
ALTAIR PRODUCTDESIGN INC,CAD DESIGNER,"82,780","PLYMOUTH, MI",07/02/2019,07/08/2019
ALTAIR PRODUCTDESIGN INC,CAD DESIGNER,"90,240","PLYMOUTH, MI",06/19/2019,06/27/2019
ALTAIR PRODUCTDESIGN INC,CAD ENGINEER,"78,040","AUBURN HILLS, MI",04/01/2020,04/08/2020
ALTAIR PRODUCTDESIGN INC,CAD ENGINEER,"80,000","AUBURN HILLS, MI",03/28/2018,09/08/2018
ALTAIR PRODUCTDESIGN INC,CAD ENGINEER,"82,400","AUBURN HILLS, MI",05/03/2019,09/18/2019
ALTAIR PRODUCTDESIGN INC,CAD SPECIALIST,"66,220","DEARBORN, MI",03/13/2019,09/01/2019
ALTAIR PRODUCTDESIGN INC,CAE - MULTIBODY DYNAMICS ENGINEER,"91,000","DEARBORN, MI",11/19/2014,12/15/2014
ALTAIR PRODUCTDESIGN INC,CAE ANALYST,"67,100","LIVONIA, MI",09/13/2021,10/01/2021
ALTAIR PRODUCTDESIGN INC,CAE ANALYST,"72,000","DEARBORN, MI",02/17/2015,08/15/2015
ALTAIR PRODUCTDESIGN INC,CAE ANALYST,"74,000","DEARBORN, MI",08/22/2019,09/09/2019
ALTAIR PRODUCTDESIGN INC,CAE ANALYST,"78,040","LIVONIA, MI",04/16/2020,04/27/2020
ALTAIR PRODUCTDESIGN INC,CAE ANALYST,"79,380","LIVONIA, MI",04/30/2021,09/15/2021
ALTAIR PRODUCTDESIGN INC,CAE ANALYST,"79,380","DEARBORN, MI",04/12/2021,09/09/2021
ALTAIR PRODUCTDESIGN INC,CAE ANALYST,"89,200","LISLE, IL",10/15/2014,11/03/2014
ALTAIR PRODUCTDESIGN INC,CAE ANALYST -MESH MODEL BUILD,"65,240","DEARBORN, MI",04/23/2021,10/01/2021
ALTAIR PRODUCTDESIGN INC,CAE ANALYST-MESH MODEL BUILD,"79,380","DEARBORN, MI",03/19/2021,08/13/2021
ALTAIR PRODUCTDESIGN INC,CAE CFD ENGINEER,"81,220","RAYMOND, OH",02/21/2017,08/20/2017
ALTAIR PRODUCTDESIGN INC,CAE CRASH ENGINEER,"72,000","DEARBORN, MI",03/01/2015,08/15/2015
ALTAIR PRODUCTDESIGN INC,CAE CRASH ENGINEER L2,"83,520","RAYMOND, OH",11/18/2021,12/06/2021
ALTAIR PRODUCTDESIGN INC,CAE DURABILITY ENGINEER,"78,040","LIVONIA, MI",04/30/2020,05/11/2020
ALTAIR PRODUCTDESIGN INC,CAE DURABILITY ENGINEER,"87,000","PLYMOUTH, MI",02/19/2019,08/15/2019
ALTAIR PRODUCTDESIGN INC,CAE ENGINEER,"63,840","AUBURN HILLS, MI",02/21/2017,08/20/2017
ALTAIR PRODUCTDESIGN INC,CAE ENGINEER,"65,100","DEARBORN, MI",02/10/2015,08/05/2015
ALTAIR PRODUCTDESIGN INC,CAE ENGINEER,"65,700","AUBURN HILLS, MI",09/28/2017,01/05/2018
ALTAIR PRODUCTDESIGN INC,CAE ENGINEER,"66,000","DEARBORN, MI",01/20/2015,01/20/2015
ALTAIR PRODUCTDESIGN INC,CAE ENGINEER,"70,000","DETROIT, MI",02/19/2019,08/15/2019
ALTAIR PRODUCTDESIGN INC,CAE ENGINEER,"70,060","SUPERIOR TOWNSHIP, MI",02/09/2015,08/05/2015
ALTAIR PRODUCTDESIGN INC,CAE ENGINEER,"74,000","DEARBORN, MI",10/23/2014,10/23/2014
ALTAIR PRODUCTDESIGN INC,CAE ENGINEER,"76,000","ANN ARBOR, MI",05/08/2019,05/28/2019
ALTAIR PRODUCTDESIGN INC,CAE ENGINEER,"76,500","RAYMOND, OH",02/21/2017,08/20/2017
ALTAIR PRODUCTDESIGN INC,CAE ENGINEER,"77,440","ANN ARBOR, MI",02/25/2020,06/02/2020
ALTAIR PRODUCTDESIGN INC,CAE ENGINEER,"79,380","DEARBORN, MI",04/14/2021,04/26/2021
ALTAIR PRODUCTDESIGN INC,CAE ENGINEER,"79,380","DEARBORN, MI",04/21/2021,05/03/2021
ALTAIR PRODUCTDESIGN INC,CAE ENGINEER,"80,000","SALINE, MI",02/27/2019,08/20/2019
ALTAIR PRODUCTDESIGN INC,CAE ENGINEER,"80,000","WARREN, MI",01/14/2019,01/24/2019
ALTAIR PRODUCTDESIGN INC,CAE ENGINEER,"80,020","PLYMOUTH, MI",03/19/2015,09/15/2015
ALTAIR PRODUCTDESIGN INC,CAE ENGINEER,"80,160","DEARBORN, MI",03/02/2015,09/01/2015
ALTAIR PRODUCTDESIGN INC,CAE ENGINEER,"80,800","DEARBORN, MI",03/04/2022,08/27/2022
ALTAIR PRODUCTDESIGN INC,CAE ENGINEER,"82,160","RAYMOND, OH",01/08/2021,04/01/2021
ALTAIR PRODUCTDESIGN INC,CAE ENGINEER,"82,640","ANN ARBOR, MI",04/16/2018,10/01/2018
ALTAIR PRODUCTDESIGN INC,CAE ENGINEER,"83,280","DEARBORN, MI",03/09/2017,08/10/2017
ALTAIR PRODUCTDESIGN INC,CAE ENGINEER,"83,400","DEARBORN, MI",02/16/2015,08/10/2015
ALTAIR PRODUCTDESIGN INC,CAE ENGINEER,"84,000","SUPERIOR TWP, MI",02/19/2019,08/15/2019
